ref_id,date,party,recommendation
269,12 juin 1977,PSL,none
269,12 juin 1977,Lega,none
270.1,25 septembre 1977,PRD,non
270.1,25 septembre 1977,PDC,non
270.1,25 septembre 1977,PS,oui
270.1,25 septembre 1977,UDC,non
270.1,25 septembre 1977,PLS,non
270.1,25 septembre 1977,AdI,liberté de vote
270.1,25 septembre 1977,PEV,non
270.1,25 septembre 1977,PCS,none
270.1,25 septembre 1977,PST,oui
270.1,25 septembre 1977,POCH,oui
270.1,25 septembre 1977,PES,none
270.1,25 septembre 1977,DS,oui
270.1,25 septembre 1977,Rep.,non
270.1,25 septembre 1977,UDF,none
270.1,25 septembre 1977,PSL,none
270.1,25 septembre 1977,Lega,none
270.2,25 septembre 1977,PRD,none
270.2,25 septembre 1977,PDC,none
270.2,25 septembre 1977,PS,none
270.2,25 septembre 1977,UDC,none
270.2,25 septembre 1977,PLS,none
270.2,25 septembre 1977,AdI,none
270.2,25 septembre 1977,PEV,none
270.2,25 septembre 1977,PCS,none
270.2,25 septembre 1977,PST,none
270.2,25 septembre 1977,POCH,none
270.2,25 septembre 1977,PES,none
270.2,25 septembre 1977,DS,none
270.2,25 septembre 1977,Rep.,none
270.2,25 septembre 1977,UDF,none
270.2,25 septembre 1977,PSL,none
270.2,25 septembre 1977,Lega,none
271,25 septembre 1977,PRD,non
271,25 septembre 1977,PDC,non
271,25 septembre 1977,PS,oui
271,25 septembre 1977,UDC,non
271,25 septembre 1977,PLS,non
271,25 septembre 1977,AdI,oui
271,25 septembre 1977,PEV,oui
271,25 septembre 1977,PCS,none
271,25 septembre 1977,PST,oui
271,25 septembre 1977,POCH,oui
271,25 septembre 1977,PES,none
271,25 septembre 1977,DS,oui
271,25 septembre 1977,Rep.,oui
271,25 septembre 1977,UDF,none
271,25 septembre 1977,PSL,none
271,25 septembre 1977,Lega,none
272,25 septembre 1977,PRD,oui
272,25 septembre 1977,PDC,oui
272,25 septembre 1977,PS,non
272,25 septembre 1977,UDC,oui
272,25 septembre 1977,PLS,non
272,25 septembre 1977,AdI,non
272,25 septembre 1977,PEV,oui
272,25 septembre 1977,PCS,none
272,25 septembre 1977,PST,non
272,25 septembre 1977,POCH,non
272,25 septembre 1977,PES,none
272,25 septembre 1977,DS,non
272,25 septembre 1977,Rep.,non
272,25 septembre 1977,UDF,none
272,25 septembre 1977,PSL,none
272,25 septembre 1977,Lega,none
273,25 septembre 1977,PRD,oui
273,25 septembre 1977,PDC,oui
273,25 septembre 1977,PS,non
273,25 septembre 1977,UDC,oui
273,25 septembre 1977,PLS,non
273,25 septembre 1977,AdI,non
273,25 septembre 1977,PEV,oui
273,25 septembre 1977,PCS,none
273,25 septembre 1977,PST,non
273,25 septembre 1977,POCH,non
273,25 septembre 1977,PES,none
273,25 septembre 1977,DS,non
273,25 septembre 1977,Rep.,non
273,25 septembre 1977,UDF,none
273,25 septembre 1977,PSL,none
273,25 septembre 1977,Lega,none
274,25 septembre 1977,PRD,oui
274,25 septembre 1977,PDC,non
274,25 septembre 1977,PS,oui
274,25 septembre 1977,UDC,liberté de vote
274,25 septembre 1977,PLS,oui
274,25 septembre 1977,AdI,oui
274,25 septembre 1977,PEV,non
274,25 septembre 1977,PCS,none
274,25 septembre 1977,PST,oui
274,25 septembre 1977,POCH,oui
274,25 septembre 1977,PES,none
274,25 septembre 1977,DS,liberté de vote
274,25 septembre 1977,Rep.,non
274,25 septembre 1977,UDF,none
274,25 septembre 1977,PSL,none
274,25 septembre 1977,Lega,none
275,4 décembre1977,PRD,non
275,4 décembre1977,PDC,non
275,4 décembre1977,PS,oui
275,4 décembre1977,UDC,non
275,4 décembre1977,PLS,non
275,4 décembre1977,AdI,liberté de vote
275,4 décembre1977,PEV,liberté de vote
275,4 décembre1977,PCS,none
275,4 décembre1977,PST,oui
275,4 décembre1977,POCH,oui
275,4 décembre1977,PES,none
275,4 décembre1977,DS,non
275,4 décembre1977,Rep.,non
275,4 décembre1977,UDF,none
275,4 décembre1977,PSL,none
275,4 décembre1977,Lega,none
276,4 décembre1977,PRD,oui
276,4 décembre1977,PDC,oui
276,4 décembre1977,PS,non
276,4 décembre1977,UDC,oui
276,4 décembre1977,PLS,oui
276,4 décembre1977,AdI,non
276,4 décembre1977,PEV,oui
276,4 décembre1977,PCS,none
276,4 décembre1977,PST,non
276,4 décembre1977,POCH,non
276,4 décembre1977,PES,none
276,4 décembre1977,DS,non
276,4 décembre1977,Rep.,oui
276,4 décembre1977,UDF,none
276,4 décembre1977,PSL,none
276,4 décembre1977,Lega,none
277,4 décembre1977,PRD,non
277,4 décembre1977,PDC,oui
277,4 décembre1977,PS,liberté de vote
277,4 décembre1977,UDC,non
277,4 décembre1977,PLS,non
277,4 décembre1977,AdI,oui
277,4 décembre1977,PEV,oui
277,4 décembre1977,PCS,none
277,4 décembre1977,PST,liberté de vote
277,4 décembre1977,POCH,non
277,4 décembre1977,PES,none
277,4 décembre1977,DS,non
277,4 décembre1977,Rep.,non
277,4 décembre1977,UDF,none
277,4 décembre1977,PSL,none
277,4 décembre1977,Lega,none
278,4 décembre1977,PRD,oui
278,4 décembre1977,PDC,oui
278,4 décembre1977,PS,non
278,4 décembre1977,UDC,oui
278,4 décembre1977,PLS,oui
278,4 décembre1977,AdI,oui
278,4 décembre1977,PEV,oui
278,4 décembre1977,PCS,none
278,4 décembre1977,PST,non
278,4 décembre1977,POCH,non
278,4 décembre1977,PES,none
278,4 décembre1977,DS,oui
278,4 décembre1977,Rep.,oui
278,4 décembre1977,UDF,none
278,4 décembre1977,PSL,none
278,4 décembre1977,Lega,none
279,26 février 1978,PRD,non
279,26 février 1978,PDC,non
279,26 février 1978,PS,non
279,26 février 1978,UDC,non
279,26 février 1978,PLS,non
279,26 février 1978,AdI,oui
279,26 février 1978,PEV,non
279,26 février 1978,PCS,none
279,26 février 1978,PST,oui
279,26 février 1978,POCH,oui
279,26 février 1978,PES,none
279,26 février 1978,DS,oui
279,26 février 1978,Rep.,oui
279,26 février 1978,UDF,none
279,26 février 1978,PSL,none
279,26 février 1978,Lega,none
280,26 février 1978,PRD,oui
280,26 février 1978,PDC,oui
280,26 février 1978,PS,oui
280,26 février 1978,UDC,oui
280,26 février 1978,PLS,non
280,26 février 1978,AdI,oui
280,26 février 1978,PEV,oui
280,26 février 1978,PCS,none
280,26 février 1978,PST,oui
280,26 février 1978,POCH,oui
280,26 février 1978,PES,none
280,26 février 1978,DS,oui
280,26 février 1978,Rep.,non
280,26 février 1978,UDF,none
280,26 février 1978,PSL,none
280,26 février 1978,Lega,none
281,26 février 1978,PRD,non
281,26 février 1978,PDC,non
281,26 février 1978,PS,non
281,26 février 1978,UDC,non
281,26 février 1978,PLS,non
281,26 février 1978,AdI,non
281,26 février 1978,PEV,non
281,26 février 1978,PCS,none
281,26 février 1978,PST,oui
281,26 février 1978,POCH,oui
281,26 février 1978,PES,none
281,26 février 1978,DS,non
281,26 février 1978,Rep.,non
281,26 février 1978,UDF,none
281,26 février 1978,PSL,none
281,26 février 1978,Lega,none
282,26 février 1978,PRD,oui
282,26 février 1978,PDC,oui
282,26 février 1978,PS,oui
282,26 février 1978,UDC,oui
282,26 février 1978,PLS,oui
282,26 février 1978,AdI,oui
282,26 février 1978,PEV,oui
282,26 février 1978,PCS,none
282,26 février 1978,PST,non
282,26 février 1978,POCH,none
282,26 février 1978,PES,none
282,26 février 1978,DS,oui
282,26 février 1978,Rep.,oui
282,26 février 1978,UDF,none
282,26 février 1978,PSL,none
282,26 février 1978,Lega,none
283,28 mai 1978,PRD,oui
283,28 mai 1978,PDC,oui
283,28 mai 1978,PS,liberté de vote
283,28 mai 1978,UDC,non
283,28 mai 1978,PLS,oui
283,28 mai 1978,AdI,oui
283,28 mai 1978,PEV,non
283,28 mai 1978,PCS,none
283,28 mai 1978,PST,oui
283,28 mai 1978,POCH,liberté de vote
283,28 mai 1978,PES,none
283,28 mai 1978,DS,non
283,28 mai 1978,Rep.,non
283,28 mai 1978,UDF,none
283,28 mai 1978,PSL,none
283,28 mai 1978,Lega,none
284,28 mai 1978,PRD,oui
284,28 mai 1978,PDC,oui
284,28 mai 1978,PS,non
284,28 mai 1978,UDC,oui
284,28 mai 1978,PLS,oui
284,28 mai 1978,AdI,non
284,28 mai 1978,PEV,oui
284,28 mai 1978,PCS,none
284,28 mai 1978,PST,non
284,28 mai 1978,POCH,non
284,28 mai 1978,PES,none
284,28 mai 1978,DS,oui
284,28 mai 1978,Rep.,oui
284,28 mai 1978,UDF,none
284,28 mai 1978,PSL,none
284,28 mai 1978,Lega,none
285,28 mai 1978,PRD,non
285,28 mai 1978,PDC,oui
285,28 mai 1978,PS,non
285,28 mai 1978,UDC,liberté de vote
285,28 mai 1978,PLS,non
285,28 mai 1978,AdI,non
285,28 mai 1978,PEV,oui
285,28 mai 1978,PCS,none
285,28 mai 1978,PST,non
285,28 mai 1978,POCH,non
285,28 mai 1978,PES,none
285,28 mai 1978,DS,liberté de vote
285,28 mai 1978,Rep.,non
285,28 mai 1978,UDF,none
285,28 mai 1978,PSL,none
285,28 mai 1978,Lega,none
286,28 mai 1978,PRD,oui
286,28 mai 1978,PDC,oui
286,28 mai 1978,PS,oui
286,28 mai 1978,UDC,oui
286,28 mai 1978,PLS,oui
286,28 mai 1978,AdI,oui
286,28 mai 1978,PEV,oui
286,28 mai 1978,PCS,none
286,28 mai 1978,PST,oui
286,28 mai 1978,POCH,oui
286,28 mai 1978,PES,none
286,28 mai 1978,DS,non
286,28 mai 1978,Rep.,non
286,28 mai 1978,UDF,none
286,28 mai 1978,PSL,none
286,28 mai 1978,Lega,none
287,28 mai 1978,PRD,non
287,28 mai 1978,PDC,non
287,28 mai 1978,PS,liberté de vote
287,28 mai 1978,UDC,non
287,28 mai 1978,PLS,non
287,28 mai 1978,AdI,oui
287,28 mai 1978,PEV,oui
287,28 mai 1978,PCS,none
287,28 mai 1978,PST,non
287,28 mai 1978,POCH,oui
287,28 mai 1978,PES,none
287,28 mai 1978,DS,oui
287,28 mai 1978,Rep.,non
287,28 mai 1978,UDF,none
287,28 mai 1978,PSL,none
287,28 mai 1978,Lega,none
288,28 mai 1978,PRD,oui
288,28 mai 1978,PDC,oui
288,28 mai 1978,PS,oui
288,28 mai 1978,UDC,oui
288,28 mai 1978,PLS,oui
288,28 mai 1978,AdI,oui
288,28 mai 1978,PEV,oui
288,28 mai 1978,PCS,none
288,28 mai 1978,PST,oui
288,28 mai 1978,POCH,oui
288,28 mai 1978,PES,none
288,28 mai 1978,DS,non
288,28 mai 1978,Rep.,liberté de vote
288,28 mai 1978,UDF,none
288,28 mai 1978,PSL,none
288,28 mai 1978,Lega,none
289,3 décembre 1978,PRD,oui
289,3 décembre 1978,PDC,oui
289,3 décembre 1978,PS,non
289,3 décembre 1978,UDC,oui
289,3 décembre 1978,PLS,oui
289,3 décembre 1978,AdI,non
289,3 décembre 1978,PEV,oui
289,3 décembre 1978,PCS,none
289,3 décembre 1978,PST,non
289,3 décembre 1978,POCH,non
289,3 décembre 1978,PES,none
289,3 décembre 1978,DS,liberté de vote
289,3 décembre 1978,Rep.,oui
289,3 décembre 1978,UDF,none
289,3 décembre 1978,PSL,none
289,3 décembre 1978,Lega,none
290,3 décembre 1978,PRD,oui
290,3 décembre 1978,PDC,oui
290,3 décembre 1978,PS,oui
290,3 décembre 1978,UDC,oui
290,3 décembre 1978,PLS,oui
290,3 décembre 1978,AdI,oui
290,3 décembre 1978,PEV,oui
290,3 décembre 1978,PCS,none
290,3 décembre 1978,PST,oui
290,3 décembre 1978,POCH,non
290,3 décembre 1978,PES,none
290,3 décembre 1978,DS,oui
290,3 décembre 1978,Rep.,oui
290,3 décembre 1978,UDF,none
290,3 décembre 1978,PSL,none
290,3 décembre 1978,Lega,none
291,3 décembre 1978,PRD,oui
291,3 décembre 1978,PDC,oui
291,3 décembre 1978,PS,non
291,3 décembre 1978,UDC,oui
291,3 décembre 1978,PLS,oui
291,3 décembre 1978,AdI,non
291,3 décembre 1978,PEV,oui
291,3 décembre 1978,PCS,none
291,3 décembre 1978,PST,non
291,3 décembre 1978,POCH,non
291,3 décembre 1978,PES,none
291,3 décembre 1978,DS,oui
291,3 décembre 1978,Rep.,oui
291,3 décembre 1978,UDF,none
291,3 décembre 1978,PSL,none
291,3 décembre 1978,Lega,none
292,3 décembre 1978,PRD,oui
292,3 décembre 1978,PDC,oui
292,3 décembre 1978,PS,non
292,3 décembre 1978,UDC,oui
292,3 décembre 1978,PLS,oui
292,3 décembre 1978,AdI,oui
292,3 décembre 1978,PEV,oui
292,3 décembre 1978,PCS,none
292,3 décembre 1978,PST,non
292,3 décembre 1978,POCH,non
292,3 décembre 1978,PES,none
292,3 décembre 1978,DS,oui
292,3 décembre 1978,Rep.,oui
292,3 décembre 1978,UDF,none
292,3 décembre 1978,PSL,none
292,3 décembre 1978,Lega,none
293,18 février 1979,PRD,oui
293,18 février 1979,PDC,oui
293,18 février 1979,PS,oui
293,18 février 1979,UDC,oui
293,18 février 1979,PLS,liberté de vote
293,18 février 1979,AdI,oui
293,18 février 1979,PEV,oui
293,18 février 1979,PCS,none
293,18 février 1979,PST,oui
293,18 février 1979,POCH,oui
293,18 février 1979,PES,none
293,18 février 1979,DS,non
293,18 février 1979,Rep.,oui
293,18 février 1979,UDF,none
293,18 février 1979,PSL,none
293,18 février 1979,Lega,none
294,18 février 1979,PRD,oui
294,18 février 1979,PDC,oui
294,18 février 1979,PS,oui
294,18 février 1979,UDC,oui
294,18 février 1979,PLS,non
294,18 février 1979,AdI,oui
294,18 février 1979,PEV,oui
294,18 février 1979,PCS,none
294,18 février 1979,PST,oui
294,18 février 1979,POCH,oui
294,18 février 1979,PES,none
294,18 février 1979,DS,oui
294,18 février 1979,Rep.,oui
294,18 février 1979,UDF,none
294,18 février 1979,PSL,none
294,18 février 1979,Lega,none
295,20 mai 1979,PRD,non
295,20 mai 1979,PDC,non
295,20 mai 1979,PS,oui
295,20 mai 1979,UDC,non
295,20 mai 1979,PLS,non
295,20 mai 1979,AdI,oui
295,20 mai 1979,PEV,oui
295,20 mai 1979,PCS,none
295,20 mai 1979,PST,oui
295,20 mai 1979,POCH,oui
295,20 mai 1979,PES,none
295,20 mai 1979,DS,oui
295,20 mai 1979,Rep.,non
295,20 mai 1979,UDF,none
295,20 mai 1979,PSL,none
295,20 mai 1979,Lega,none
296,20 mai 1979,PRD,non
296,20 mai 1979,PDC,non
296,20 mai 1979,PS,oui
296,20 mai 1979,UDC,non
296,20 mai 1979,PLS,non
296,20 mai 1979,AdI,oui
296,20 mai 1979,PEV,oui
296,20 mai 1979,PCS,none
296,20 mai 1979,PST,oui
296,20 mai 1979,POCH,oui
296,20 mai 1979,PES,none
296,20 mai 1979,DS,oui
296,20 mai 1979,Rep.,non
296,20 mai 1979,UDF,none
296,20 mai 1979,PSL,none
296,20 mai 1979,Lega,none
297,20 mai 1979,PRD,oui
297,20 mai 1979,PDC,oui
297,20 mai 1979,PS,non
297,20 mai 1979,UDC,oui
297,20 mai 1979,PLS,oui
297,20 mai 1979,AdI,non
297,20 mai 1979,PEV,non
297,20 mai 1979,PCS,none
297,20 mai 1979,PST,non
297,20 mai 1979,POCH,none
297,20 mai 1979,PES,none
297,20 mai 1979,DS,non
297,20 mai 1979,Rep.,non
297,20 mai 1979,UDF,none
297,20 mai 1979,PSL,none
297,20 mai 1979,Lega,none
298,20 mai 1979,PRD,oui
298,20 mai 1979,PDC,oui
298,20 mai 1979,PS,oui
298,20 mai 1979,UDC,oui
298,20 mai 1979,PLS,oui
298,20 mai 1979,AdI,oui
298,20 mai 1979,PEV,oui
298,20 mai 1979,PCS,oui
298,20 mai 1979,PST,oui
298,20 mai 1979,POCH,non
298,20 mai 1979,PES,none
298,20 mai 1979,DS,oui
298,20 mai 1979,Rep.,oui
298,20 mai 1979,UDF,none
298,20 mai 1979,PSL,none
298,20 mai 1979,Lega,none
299,2. März 1980,PRD,non
299,2. März 1980,PDC,non
299,2. März 1980,PS,liberté de vote
299,2. März 1980,UDC,non
299,2. März 1980,PLS,non
299,2. März 1980,AdI,non
299,2. März 1980,PEV,non
299,2. März 1980,PCS,none
299,2. März 1980,PST,oui
299,2. März 1980,POCH,oui
299,2. März 1980,PES,none
299,2. März 1980,DS,liberté de vote
299,2. März 1980,Rep.,none
299,2. März 1980,UDF,none
299,2. März 1980,PSL,none
299,2. März 1980,Lega,none
300,2. März 1980,PRD,oui
300,2. März 1980,PDC,oui
300,2. März 1980,PS,oui
300,2. März 1980,UDC,oui
300,2. März 1980,PLS,oui
300,2. März 1980,AdI,oui
300,2. März 1980,PEV,oui
300,2. März 1980,PCS,none
300,2. März 1980,PST,oui
300,2. März 1980,POCH,none
300,2. März 1980,PES,none
300,2. März 1980,DS,oui
300,2. März 1980,Rep.,oui
300,2. März 1980,UDF,none
300,2. März 1980,PSL,none
300,2. März 1980,Lega,none
301,30. November 1980,PRD,oui
301,30. November 1980,PDC,oui
301,30. November 1980,PS,oui
301,30. November 1980,UDC,oui
301,30. November 1980,PLS,non
301,30. November 1980,AdI,oui
301,30. November 1980,PEV,oui
301,30. November 1980,PCS,none
301,30. November 1980,PST,oui
301,30. November 1980,POCH,oui
301,30. November 1980,PES,none
301,30. November 1980,DS,oui
301,30. November 1980,Rep.,non
301,30. November 1980,UDF,none
301,30. November 1980,PSL,none
301,30. November 1980,Lega,none
302,30. November 1980,PRD,oui
302,30. November 1980,PDC,oui
302,30. November 1980,PS,oui
302,30. November 1980,UDC,oui
302,30. November 1980,PLS,oui
302,30. November 1980,AdI,oui
302,30. November 1980,PEV,oui
302,30. November 1980,PCS,none
302,30. November 1980,PST,non
302,30. November 1980,POCH,non
302,30. November 1980,PES,none
302,30. November 1980,DS,oui
302,30. November 1980,Rep.,oui
302,30. November 1980,UDF,none
302,30. November 1980,PSL,none
302,30. November 1980,Lega,none
303,30. November 1980,PRD,oui
303,30. November 1980,PDC,oui
303,30. November 1980,PS,oui
303,30. November 1980,UDC,oui
303,30. November 1980,PLS,oui
303,30. November 1980,AdI,oui
303,30. November 1980,PEV,oui
303,30. November 1980,PCS,none
303,30. November 1980,PST,non
303,30. November 1980,POCH,non
303,30. November 1980,PES,none
303,30. November 1980,DS,oui
303,30. November 1980,Rep.,oui
303,30. November 1980,UDF,none
303,30. November 1980,PSL,none
303,30. November 1980,Lega,none
304,30. November 1980,PRD,oui
304,30. November 1980,PDC,oui
304,30. November 1980,PS,liberté de vote
304,30. November 1980,UDC,oui
304,30. November 1980,PLS,oui
304,30. November 1980,AdI,oui
304,30. November 1980,PEV,oui
304,30. November 1980,PCS,none
304,30. November 1980,PST,non
304,30. November 1980,POCH,non
304,30. November 1980,PES,none
304,30. November 1980,DS,oui
304,30. November 1980,Rep.,oui
304,30. November 1980,UDF,none
304,30. November 1980,PSL,none
304,30. November 1980,Lega,none
305,5 avril 1981,PRD,non
305,5 avril 1981,PDC,non
305,5 avril 1981,PS,oui
305,5 avril 1981,UDC,non
305,5 avril 1981,PLS,non
305,5 avril 1981,AdI,oui
305,5 avril 1981,PEV,non
305,5 avril 1981,PCS,none
305,5 avril 1981,PST,oui
305,5 avril 1981,POCH,oui
305,5 avril 1981,PES,none
305,5 avril 1981,DS,non
305,5 avril 1981,Rep.,non
305,5 avril 1981,UDF,none
305,5 avril 1981,PSL,none
305,5 avril 1981,Lega,none
306,5 avril 1981,PRD,oui
306,5 avril 1981,PDC,oui
306,5 avril 1981,PS,oui
306,5 avril 1981,UDC,oui
306,5 avril 1981,PLS,oui
306,5 avril 1981,AdI,oui
306,5 avril 1981,PEV,oui
306,5 avril 1981,PCS,none
306,5 avril 1981,PST,oui
306,5 avril 1981,POCH,oui
306,5 avril 1981,PES,none
306,5 avril 1981,DS,non
306,5 avril 1981,Rep.,non
306,5 avril 1981,UDF,none
306,5 avril 1981,PSL,none
306,5 avril 1981,Lega,none
307,14 juin 1981,PRD,non
307,14 juin 1981,PDC,oui
307,14 juin 1981,PS,oui
307,14 juin 1981,UDC,oui
307,14 juin 1981,PLS,non
307,14 juin 1981,AdI,oui
307,14 juin 1981,PEV,oui
307,14 juin 1981,PCS,none
307,14 juin 1981,PST,oui
307,14 juin 1981,POCH,oui
307,14 juin 1981,PES,none
307,14 juin 1981,DS,oui
307,14 juin 1981,Rep.,non
307,14 juin 1981,UDF,none
307,14 juin 1981,PSL,none
307,14 juin 1981,Lega,none
308,29 novembre 1981,PRD,oui
308,29 novembre 1981,PDC,oui
308,29 novembre 1981,PS,oui
308,29 novembre 1981,UDC,oui
308,29 novembre 1981,PLS,oui
308,29 novembre 1981,AdI,non
308,29 novembre 1981,PEV,oui
308,29 novembre 1981,PCS,none
308,29 novembre 1981,PST,non
308,29 novembre 1981,POCH,non
308,29 novembre 1981,PES,none
308,29 novembre 1981,DS,liberté de vote
308,29 novembre 1981,Rep.,non
308,29 novembre 1981,UDF,none
308,29 novembre 1981,PSL,none
308,29 novembre 1981,Lega,none
309,6 juin 1982,PRD,oui
309,6 juin 1982,PDC,oui
309,6 juin 1982,PS,non
309,6 juin 1982,UDC,oui
309,6 juin 1982,PLS,oui
309,6 juin 1982,AdI,oui
309,6 juin 1982,PEV,oui
309,6 juin 1982,PCS,none
309,6 juin 1982,PST,non
309,6 juin 1982,POCH,non
309,6 juin 1982,PES,none
309,6 juin 1982,DS,oui
309,6 juin 1982,Rep.,oui
309,6 juin 1982,UDF,oui
309,6 juin 1982,PSL,none
309,6 juin 1982,Lega,none
310,6 juin 1982,PRD,oui
310,6 juin 1982,PDC,oui
310,6 juin 1982,PS,oui
310,6 juin 1982,UDC,oui
310,6 juin 1982,PLS,oui
310,6 juin 1982,AdI,oui
310,6 juin 1982,PEV,oui
310,6 juin 1982,PCS,none
310,6 juin 1982,PST,oui
310,6 juin 1982,POCH,oui
310,6 juin 1982,PES,none
310,6 juin 1982,DS,non
310,6 juin 1982,Rep.,non
310,6 juin 1982,UDF,non
310,6 juin 1982,PSL,none
310,6 juin 1982,Lega,none
311.1,28 novembre 1982,PRD,non
311.1,28 novembre 1982,PDC,liberté de vote
311.1,28 novembre 1982,PS,oui
311.1,28 novembre 1982,UDC,non
311.1,28 novembre 1982,PLS,non
311.1,28 novembre 1982,AdI,oui
311.1,28 novembre 1982,PEV,oui
311.1,28 novembre 1982,PCS,none
311.1,28 novembre 1982,PST,oui
311.1,28 novembre 1982,POCH,oui
311.1,28 novembre 1982,PES,none
311.1,28 novembre 1982,DS,oui
311.1,28 novembre 1982,Rep.,non
311.1,28 novembre 1982,UDF,non
311.1,28 novembre 1982,PSL,none
311.1,28 novembre 1982,Lega,none
311.2,28 novembre 1982,PRD,oui
311.2,28 novembre 1982,PDC,liberté de vote
311.2,28 novembre 1982,PS,non
311.2,28 novembre 1982,UDC,oui
311.2,28 novembre 1982,PLS,non
311.2,28 novembre 1982,AdI,non
311.2,28 novembre 1982,PEV,blanc
311.2,28 novembre 1982,PCS,none
311.2,28 novembre 1982,PST,non
311.2,28 novembre 1982,POCH,non
311.2,28 novembre 1982,PES,none
311.2,28 novembre 1982,DS,blanc
311.2,28 novembre 1982,Rep.,non
311.2,28 novembre 1982,UDF,non
311.2,28 novembre 1982,PSL,none
311.2,28 novembre 1982,Lega,none
312,27 février 1,PRD,oui
312,27 février 1,PDC,oui
312,27 février 1,PS,liberté de vote
312,27 février 1,UDC,oui
312,27 février 1,PLS,oui
312,27 février 1,AdI,non
312,27 février 1,PEV,non
312,27 février 1,PCS,none
312,27 février 1,PST,non
312,27 février 1,POCH,non
312,27 février 1,PES,none
312,27 février 1,DS,non
312,27 février 1,Rep.,non
312,27 février 1,UDF,none
312,27 février 1,PSL,none
312,27 février 1,Lega,none
313,27 février 1,PRD,oui
313,27 février 1,PDC,oui
313,27 février 1,PS,liberté de vote
313,27 février 1,UDC,oui
313,27 février 1,PLS,oui
313,27 février 1,AdI,non
313,27 février 1,PEV,oui
313,27 février 1,PCS,none
313,27 février 1,PST,liberté de vote
313,27 février 1,POCH,none
313,27 février 1,PES,none
313,27 février 1,DS,oui
313,27 février 1,Rep.,non
313,27 février 1,UDF,none
313,27 février 1,PSL,none
313,27 février 1,Lega,none
314,4 décembre 1983,PRD,oui
314,4 décembre 1983,PDC,oui
314,4 décembre 1983,PS,oui
314,4 décembre 1983,UDC,oui
314,4 décembre 1983,PLS,oui
314,4 décembre 1983,AdI,oui
314,4 décembre 1983,PEV,oui
314,4 décembre 1983,PCS,none
314,4 décembre 1983,PST,oui
314,4 décembre 1983,POCH,oui
314,4 décembre 1983,PES,none
314,4 décembre 1983,DS,non
314,4 décembre 1983,Rep.,oui
314,4 décembre 1983,UDF,non
314,4 décembre 1983,PSL,none
314,4 décembre 1983,Lega,none
315,4 décembre 1983,PRD,oui
315,4 décembre 1983,PDC,oui
315,4 décembre 1983,PS,oui
315,4 décembre 1983,UDC,oui
315,4 décembre 1983,PLS,oui
315,4 décembre 1983,AdI,oui
315,4 décembre 1983,PEV,oui
315,4 décembre 1983,PCS,none
315,4 décembre 1983,PST,oui
315,4 décembre 1983,POCH,oui
315,4 décembre 1983,PES,none
315,4 décembre 1983,DS,non
315,4 décembre 1983,Rep.,non
315,4 décembre 1983,UDF,non
315,4 décembre 1983,PSL,none
315,4 décembre 1983,Lega,none
316,26 février 1984,PRD,oui
316,26 février 1984,PDC,oui
316,26 février 1984,PS,oui
316,26 février 1984,UDC,oui
316,26 février 1984,PLS,non
316,26 février 1984,AdI,oui
316,26 février 1984,PEV,oui
316,26 février 1984,PCS,none
316,26 février 1984,PST,oui
316,26 février 1984,POCH,oui
316,26 février 1984,PES,oui
316,26 février 1984,DS,oui
316,26 février 1984,UDF,none
316,26 février 1984,PSL,oui
316,26 février 1984,Lega,none
317,26 février 1984,PRD,non
317,26 février 1984,PDC,oui
317,26 février 1984,PS,oui
317,26 février 1984,UDC,oui
317,26 février 1984,PLS,non
317,26 février 1984,AdI,non
317,26 février 1984,PEV,oui
317,26 février 1984,PCS,none
317,26 février 1984,PST,non
317,26 février 1984,POCH,oui
317,26 février 1984,PES,oui
317,26 février 1984,DS,oui
317,26 février 1984,UDF,none
317,26 février 1984,PSL,non
317,26 février 1984,Lega,none
318,26 février 1984,PRD,non
318,26 février 1984,PDC,non
318,26 février 1984,PS,oui
318,26 février 1984,UDC,non
318,26 février 1984,PLS,non
318,26 février 1984,AdI,oui
318,26 février 1984,PEV,oui
318,26 février 1984,PCS,none
318,26 février 1984,PST,oui
318,26 février 1984,POCH,oui
318,26 février 1984,PES,oui
318,26 février 1984,DS,non
318,26 février 1984,UDF,none
318,26 février 1984,PSL,non
318,26 février 1984,Lega,none
319,20 mai 1984,PRD,non
319,20 mai 1984,PDC,non
319,20 mai 1984,PS,oui
319,20 mai 1984,UDC,non
319,20 mai 1984,PLS,non
319,20 mai 1984,AdI,non
319,20 mai 1984,PEV,non
319,20 mai 1984,PCS,none
319,20 mai 1984,PST,oui
319,20 mai 1984,POCH,oui
319,20 mai 1984,PES,oui
319,20 mai 1984,DS,oui
319,20 mai 1984,UDF,non
319,20 mai 1984,PSL,non
319,20 mai 1984,Lega,none
320,20 mai 1984,PRD,non
320,20 mai 1984,PDC,non
320,20 mai 1984,PS,oui
320,20 mai 1984,UDC,non
320,20 mai 1984,PLS,non
320,20 mai 1984,AdI,oui
320,20 mai 1984,PEV,oui
320,20 mai 1984,PCS,none
320,20 mai 1984,PST,non
320,20 mai 1984,POCH,non
320,20 mai 1984,PES,oui
320,20 mai 1984,DS,oui
320,20 mai 1984,UDF,oui
320,20 mai 1984,PSL,oui
320,20 mai 1984,Lega,none
321,23 septembre 1984,PRD,non
321,23 septembre 1984,PDC,non
321,23 septembre 1984,PS,oui
321,23 septembre 1984,UDC,non
321,23 septembre 1984,PLS,non
